match_id,source_id,canonical_item_id,deck,hebrew,italian,match_type,match_confidence,context_excerpt,review_status
streetwise_match_4c9f63064a34890e,streetwise_episode_5ed8a26e81fa4df0,cclex_afb0482f3995553c,Red,בואי,venire femm. sing.,exact_lexical_entry,high,Bo'i! (abbreviation of the former) – Let's not get carried away – !בואי,draft_unverified
streetwise_match_ec691bd2999a38b0,streetwise_episode_5ed8a26e81fa4df0,cclex_8ef41ba2821f58ce,Orange,לבוא,venire,exact_lexical_entry,high,Lavo – To come – לבוא,draft_unverified
streetwise_match_14cfd93b2ac84f4b,streetwise_episode_5ed8a26e81fa4df0,cclex_2be3b4452b52bb4a,Light Blue,בוא בואי בואו,venire o / oppure let s imperativo,exact_lexical_entry,high,"Bo, bo'i, bo'u – Come (imperative, m., f., pl.) – בוא, בואי, בואו",draft_unverified
streetwise_match_46589d5de78d7ec8,streetwise_episode_5ed8a26e81fa4df0,cclex_ab491df48994e40c,Lime,אני רואה,io (m.) - presente di vedere,normalized_hebrew_phrase,medium,...לבוא אלייך לבוא מתי לבוא איך לבוא איך לבוא אפשר בג ינס לבוא אני בא הביתה אני בא למלון ומה אני רואה הו הא מי זה בא ראש הממשלה הבא הו הא מי זה בא אונייה עם ארובה,draft_unverified
streetwise_match_3dc1309788a4336e,streetwise_episode_5ed8a26e81fa4df0,cclex_bfac51b8fa79d176,Lime,לבוא,venire (infinito),exact_lexical_entry,high,Lavo – To come – לבוא,draft_unverified
streetwise_match_16162b24337b537c,streetwise_episode_5ed8a26e81fa4df0,cclex_771c71be148ded06,Dark Green,לבוא,venire,exact_lexical_entry,high,Lavo – To come – לבוא,draft_unverified
streetwise_match_66510b84660e14e4,streetwise_episode_c09e93ee21696200,cclex_0dac2c497474e1d7,Lime,לפנות,liberare / sgomberare,exact_lexical_entry,high,"Lefanot – To evacuate, to clear – לפנות",draft_unverified
streetwise_match_eeab0a9049dbb2a1,streetwise_episode_c09e93ee21696200,cclex_4d4082165407c680,Lime,אני הולכת,io (f.) - presente di andare,normalized_hebrew_phrase,medium,...היה מה שנקרא פיפי מצחיק בטירוף פיפי כואב לי ה פיפי פיפי ולישון להשתין אני הולך להשתין רגע אני הולכת לעשות פיפי אני מה זה צריך צריכה פיפי אני חייב חייבת להשתין אני צריך ללכת לשירותים ל,draft_unverified
streetwise_match_e58389f1504baa03,streetwise_episode_c09e93ee21696200,cclex_892cdc0ecd9c6dc4,Lime,אני עושה,io (m.) - presente di fare,normalized_hebrew_phrase,medium,...באינטרנט בואו נלמד הפרק לא מתאים למאזינים שיש להם בעיה עם הנושא פיפי שתן בדיקת שתן שנייה אני עושה פיפי ואז נדבר עוד פיפי רגע פיפי שנייה הפסקת פיפי לעצור לפיפי פיפי דחוף יש לי פיפי זה ,draft_unverified
streetwise_match_1d30c105b6587b57,streetwise_episode_c09e93ee21696200,cclex_87fbb2b82ad4f222,Lime,אני הולך,io (m.) - presente di andare,normalized_hebrew_phrase,medium,...דחוף יש לי פיפי זה היה מה שנקרא פיפי מצחיק בטירוף פיפי כואב לי ה פיפי פיפי ולישון להשתין אני הולך להשתין רגע אני הולכת לעשות פיפי אני מה זה צריך צריכה פיפי אני חייב חייבת להשתין אני צ,draft_unverified
streetwise_match_14855eb782b6051e,streetwise_episode_c09e93ee21696200,cclex_a28361bbb20a6333,Purple,לפנות,girare; voltare; trasformare,exact_lexical_entry,high,"Lefanot – To evacuate, to clear – לפנות",draft_unverified
streetwise_match_8a3fc5f73409836f,streetwise_episode_055af5697725a4e5,cclex_0dac2c497474e1d7,Lime,לפנות,liberare / sgomberare,exact_lexical_entry,high,"Lefanot – To evacuate, to clear – לפנות",draft_unverified
streetwise_match_74ec4c604745f845,streetwise_episode_055af5697725a4e5,cclex_4d4082165407c680,Lime,אני הולכת,io (f.) - presente di andare,normalized_hebrew_phrase,medium,...היה מה שנקרא פיפי מצחיק בטירוף פיפי כואב לי ה פיפי פיפי ולישון להשתין אני הולך להשתין רגע אני הולכת לעשות פיפי אני מה זה צריך צריכה פיפי אני חייב חייבת להשתין אני צריך ללכת לשירותים ל,draft_unverified
streetwise_match_7f34e20519b9659c,streetwise_episode_055af5697725a4e5,cclex_892cdc0ecd9c6dc4,Lime,אני עושה,io (m.) - presente di fare,normalized_hebrew_phrase,medium,פיפי שתן בדיקת שתן שנייה אני עושה פיפי ואז נדבר עוד פיפי רגע פיפי שנייה הפסקת פיפי לעצור לפיפי פיפי דחוף יש לי פיפי זה היה...,draft_unverified
streetwise_match_d429f012e384798b,streetwise_episode_055af5697725a4e5,cclex_87fbb2b82ad4f222,Lime,אני הולך,io (m.) - presente di andare,normalized_hebrew_phrase,medium,...דחוף יש לי פיפי זה היה מה שנקרא פיפי מצחיק בטירוף פיפי כואב לי ה פיפי פיפי ולישון להשתין אני הולך להשתין רגע אני הולכת לעשות פיפי אני מה זה צריך צריכה פיפי אני חייב חייבת להשתין אני צ,draft_unverified
streetwise_match_b6b68246360a6fa7,streetwise_episode_055af5697725a4e5,cclex_a28361bbb20a6333,Purple,לפנות,girare; voltare; trasformare,exact_lexical_entry,high,"Lefanot – To evacuate, to clear – לפנות",draft_unverified
streetwise_match_a0b3520ef0d49b36,streetwise_episode_e619860716c9049c,cclex_6377b65b089b0ab3,Orange,סיוט,incubo,exact_lexical_entry,high,Siyut – Nightmare – סיוט,draft_unverified
streetwise_match_aa4adf19cff49493,streetwise_episode_e619860716c9049c,cclex_344e60693b9bab31,Green,להתלונן,lamentarsi,exact_lexical_entry,high,Lehitlonen – To complain – להתלונן,draft_unverified
streetwise_match_ce606d1f5f2b68ec,streetwise_episode_e619860716c9049c,cclex_aaaece8bb49692c5,Dark Green,להתלונן,lamentarsi,exact_lexical_entry,high,Lehitlonen – To complain – להתלונן,draft_unverified
streetwise_match_e36228fb6475dfcd,streetwise_episode_e619860716c9049c,cclex_048f5ad8c2d6fa97,Indigo,סיוט,incubo,exact_lexical_entry,high,Siyut – Nightmare – סיוט,draft_unverified
streetwise_match_15bc8c9eab89c237,streetwise_episode_27af8ccca1f82669,cclex_6377b65b089b0ab3,Orange,סיוט,incubo,exact_lexical_entry,high,Siyut – Nightmare – סיוט,draft_unverified
streetwise_match_ba2cee24cb97617a,streetwise_episode_27af8ccca1f82669,cclex_344e60693b9bab31,Green,להתלונן,lamentarsi,exact_lexical_entry,high,Lehitlonen – To complain – להתלונן,draft_unverified
streetwise_match_50faefe9c006aa6e,streetwise_episode_27af8ccca1f82669,cclex_aaaece8bb49692c5,Dark Green,להתלונן,lamentarsi,exact_lexical_entry,high,Lehitlonen – To complain – להתלונן,draft_unverified
streetwise_match_22787f47def64fd7,streetwise_episode_27af8ccca1f82669,cclex_048f5ad8c2d6fa97,Indigo,סיוט,incubo,exact_lexical_entry,high,Siyut – Nightmare – סיוט,draft_unverified
streetwise_unmatched_86412ea24a08ba59,streetwise_episode_a37803ba03941f7f,,,,,unmatched_hebrew_page,low,Shalom haver – Goodbye friend – שלום חבר,source_only
streetwise_unmatched_f1f0b8ab80f5ab29,streetwise_episode_0b37983a694b68f6,,,,,unmatched_hebrew_page,low,"בישראל הסוציאליסטית של שנות ה-50 ""חבר"" הייתה מילה חשובה. כשהפכנו לקפיטליסטים היא נשארה מאחור. בשנים האחרונות היא חזרה אלינו, והמלצר בבית קפה תל אביבי יקרא לכם ""חברים, השולחן שלכם מ",source_only
streetwise_match_eaaf9d2295630350,streetwise_episode_a51b4e261969c1a1,cclex_876c8f8b2228f1fd,Blue,להמציא,inventare; creare,exact_lexical_entry,high,Lehamtsi – To invent – להמציא,draft_unverified
streetwise_match_f9e3b38493824cbd,streetwise_episode_a51b4e261969c1a1,cclex_87fbb2b82ad4f222,Lime,אני הולך,io (m.) - presente di andare,normalized_hebrew_phrase,medium,אני הולך לשם ולא מוצא מציאה מציאות א גרויסע מציעא הוא לא כזה גרויסע מציעא גם כן גרויסע מציאע שוק ה...,draft_unverified
streetwise_match_7b7b32908086a93b,streetwise_episode_a51b4e261969c1a1,cclex_7a7366ed4c9234c4,Dark Green,מציאות,realtà,exact_lexical_entry,high,Metsi'ut – Reality – מציאוּת,draft_unverified
streetwise_match_2a9a1b0e91fd6fa7,streetwise_episode_a51b4e261969c1a1,cclex_3576b48fceae1dba,Dark Green,המצאה,invenzione,exact_lexical_entry,high,Hamtsa'a – Invention – המצאה,draft_unverified
streetwise_match_290bb6bf2b1921c3,streetwise_episode_a51b4e261969c1a1,cclex_ce344e513f92cf8c,Indigo,מציאות,realtà,exact_lexical_entry,high,Metsi'ut – Reality – מציאוּת,draft_unverified
streetwise_unmatched_0cf5397a2f03cc59,streetwise_episode_f55d73baaee1f587,,,,,unmatched_hebrew_page,low,Nechi Nech – all this time / נצ'י נצ' – כל הזמן הזה,source_only
streetwise_unmatched_2936c604add38f88,streetwise_episode_0078b9acba63b400,,,,,unmatched_hebrew_page,low,"Arba lifnot boker lo nirdemet – 4 am, I cannot sleep – ארבע לפנות בוקר לא נרדמת",source_only
streetwise_match_7d239b6ca3433dd0,streetwise_episode_0608ee54e77ebe36,cclex_98046c5a74045557,Dark Green,תא מדידה,camerino,exact_lexical_entry,high,Ta medida – Fitting room – תא מדידה,draft_unverified
streetwise_match_cb121c22d1205cac,streetwise_episode_0608ee54e77ebe36,cclex_2ae6f9da182e1bdd,Indigo,מידה,taglia / misura,exact_lexical_entry,high,Mida – Size – מידה,draft_unverified
streetwise_match_4e2a932d6a718593,streetwise_episode_46a68de42422e2cd,cclex_b8f17968bb5fe201,Red,חם לי,ho caldo,exact_lexical_entry,high,Ham li – I am hot – חם לי,draft_unverified
streetwise_match_de4aa028276a9614,streetwise_episode_46a68de42422e2cd,cclex_9bb3d4d96b1b4cf7,Orange,חום,brown,exact_lexical_entry,high,"Hom – Heat, fever – חום",draft_unverified
streetwise_match_7b4466c65c67dba3,streetwise_episode_dd04a9b3dc146402,cclex_9b2e3221ea53bfa8,Blue,לבכות,gridare; piangere,exact_lexical_entry,high,Livkot – To cry – לבכות,draft_unverified
streetwise_match_0786f147b9d3353d,streetwise_episode_57168d3ad4f25112,cclex_b3e25ced92a7f175,Yellow,מה לעשות,che fare?,normalized_hebrew_phrase,medium,אל תדאגו לי רק אל תגיד לי אתה אל תגיד לי מה לעשות את אל תגידי לי מה לעשות אל תבכה אל נא תבכי ארגנטינה אל נא תאמר לי שלום אמור רק להתראות לא...,draft_unverified
streetwise_unmatched_7961fb6b5bef7b65,streetwise_episode_ded58b1ec7ff5376,,,,,unmatched_hebrew_page,low,"Nehmad – Nice, lovely – נחמד",source_only
streetwise_match_a7c9114cb6b7e1cd,streetwise_episode_24cf6d05202587c2,cclex_6453c662de384cfb,Red,מה קרה,cosa è successo?,normalized_hebrew_phrase,medium,חמוד חמוד לחמוד אלחמדולילה שיהיו לך מלא ילדים חמודים חמוד תודה מה קרה לך חמודה אל תקראי לי חמודה חמודי בוא הנה אומרים לי שאני חמוד ילד חמוד בכיתה איזה חמוד,draft_unverified
streetwise_match_2d1f098ac58ab7f9,streetwise_episode_3b76ec7204070df9,cclex_607cb32ff73c08c1,Red,למה לא,perché no,normalized_hebrew_phrase,medium,...דפק חשבון למישהו אתה מרגיש את דפיקות הלב דפיקה דפיקות דפוק הדפוק הזה עושה לך טוב יא דפוק למה לא אמרת לי אני מה זה דפוק סיפרת שמילדות את כבר דפוקה אתמול דפקתי שני המבורגרים ולזניה הוא ,draft_unverified
streetwise_match_60ec22a23d7ea5cc,streetwise_episode_674a3f606a3bcf25,cclex_8c5b43e0c5976483,Red,עוד לא,non ancora,normalized_hebrew_phrase,medium,...ה לא תתפוס את מקומה תתפוס לי מקום לידך את יכולה לתפוס לי מקום לידך אל תתפוס אותי במילה מה עוד לא תפסת תפסתי ראש על הבר תפסתי מרחק תפסתי אותך תפסתי אותו על חם תפסתי עצבים תפסתי אומץ זה,draft_unverified
streetwise_unmatched_7191b7719425fe85,streetwise_episode_07349d8451be8c2a,,,,,unmatched_hebrew_page,low,La-kova sheli shalosh pinot – My hat has three corners – לכובע שלי שלוש פינות,source_only
streetwise_unmatched_ed261611515d48ae,streetwise_episode_e0bcf7408b94a80b,,,,,unmatched_hebrew_page,low,Katsar – Short – קצר,source_only
streetwise_match_366abb932a74fb94,streetwise_episode_e556f60b6488bf57,cclex_9385df2a00074527,Dark Green,לחפור,insistere / rompere (colloq.),exact_lexical_entry,high,"Lahpor (lahfor) – To dig, to talk a lot – לחפור",draft_unverified
streetwise_unmatched_924556a0ad25d25b,streetwise_episode_fe7cf18d84304c2f,,,,,unmatched_hebrew_page,low,Intonatsyot – Intonations – אינטונציות,source_only
streetwise_match_d76ad33b1cf1323e,streetwise_episode_bfdad8b7ee106999,cclex_1f6d9af8b8c372e6,Lime,אני יוצא,io (m.) - presente di uscire,normalized_hebrew_phrase,medium,חוץ בחוץ פנים בפנים אתה רוצה לשבת בפנים או בחוץ החוצה פנימה אני יוצא החוצה אני נכנס פנימה התקווה כל עוד בלבב פנימה ואם אצא החוצה המצב רק יחמיר אני יוצא קצת הח...,draft_unverified
streetwise_match_4c8b1995942d44af,streetwise_episode_bfdad8b7ee106999,cclex_d2a5bc227d20810f,Lime,אתה רוצה,tu (m.) - presente di volere,normalized_hebrew_phrase,medium,חוץ בחוץ פנים בפנים אתה רוצה לשבת בפנים או בחוץ החוצה פנימה אני יוצא החוצה אני נכנס פנימה התקווה כל עוד בלבב פנימה ואם...,draft_unverified
streetwise_match_fd2a893f1859b859,streetwise_episode_eddcf0050a6f9a05,cclex_8c5b43e0c5976483,Red,עוד לא,non ancora,normalized_hebrew_phrase,medium,...שאי אפשר לסגור לסגור משהו עם מישהו מה סגרת איתו אנחנו סוגרים איתו על מחר בתשע הכל סגור זה עוד לא סגור סגור זה בכלל עוד לא סגור אולי תגידי מה נסגר החלון נסגר מה נסגר בסוף עם המסיבה מה ,draft_unverified
streetwise_match_ef1bf16a25966c3d,streetwise_episode_eddcf0050a6f9a05,cclex_5e93898ec9717339,Orange,לסגור,chiudere,exact_lexical_entry,high,Lisgor – To close – לסגור,draft_unverified
streetwise_match_e51097988b1a88bf,streetwise_episode_eddcf0050a6f9a05,cclex_2adeb09c7c33a5ee,Orange,סגור,chiuso,exact_lexical_entry,high,Sagur! – Deal! Finalized! – !סגור,draft_unverified
streetwise_match_e55e6daf1cc2e3f6,streetwise_episode_eddcf0050a6f9a05,cclex_c5259b8e9c88979f,Dark Green,סגור,chiuso,exact_lexical_entry,high,Sagur! – Deal! Finalized! – !סגור,draft_unverified
streetwise_match_6921a429bf163ba3,streetwise_episode_cc329d9695883801,cclex_b60fe3f9ae66dceb,Red,סליחה,scusa / mi scusi,exact_lexical_entry,high,Slicha – Sorry / Excuse me – סליחה,draft_unverified
streetwise_match_f5d559fef3e40fef,streetwise_episode_e87b05f6a0cb9ab5,cclex_c4b39705fe90411c,Orange,מסובך,complicato,exact_lexical_entry,high,Mesubach – It's complicated – מסובך,draft_unverified
streetwise_match_d49b1835900bdf4b,streetwise_episode_e87b05f6a0cb9ab5,cclex_2f1fa2ab4faddaa5,Lime,אני רוצה,io (m.) - presente di volere,normalized_hebrew_phrase,medium,...להתלבש להתנשק הם התנשקו התנשקתם התנשקת איתו התנשקת איתה נישקת אותו נישקת אותו לנשק מישהו אני רוצה לישון איתך לנשק אותך לאט לאט איך גורמים לילד לנשק אותי בת דחוף לא נעים לי לנשק אותו ל,draft_unverified
